

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
6728     6531     546      78       7.2111000000e-01     5.6382970946e-01     21.81       848.3 
6765     6568     549      83       7.2111000000e-01     5.6382970946e-01     21.81       850.2 
6789     6592     551      83       7.2111000000e-01     5.6392494978e-01     21.80       851.8 
6805     6608     551      91       7.2111000000e-01     5.6392494978e-01     21.80       855.5 
6833     6636     555      92       7.2111000000e-01     5.6392494994e-01     21.80       857.2 
6853     6656     559      94       7.2111000000e-01     5.6392494994e-01     21.80       858.9 
6865     6668     561      85       7.2111000000e-01     5.6392494994e-01     21.80       863.3 
6898     6701     562      96       7.2111000000e-01     5.6392494994e-01     21.80       865.5 
6911     6714     567      98       7.2111000000e-01     5.6392494994e-01     21.80       867.1 
6931     6734     571      99       7.2111000000e-01     5.6392494994e-01     21.80       870.4 
6959     6762     577      104      7.2111000000e-01     5.6392494994e-01     21.80       872.4 
6975     6778     581      105      7.2111000000e-01     5.6392494994e-01     21.80       874.1 
6988     6791     582      107      7.2111000000e-01     5.6392494994e-01     21.80       876.1 
7015     6818     589      109      7.2111000000e-01     5.6392494994e-01     21.80       877.8 
7038     6841     594      110      7.2111000000e-01     5.6392494994e-01     21.80       879.1 
7071     6874     595      114      7.2111000000e-01     5.6392494994e-01     21.80       880.7 
7101     6904     597      114      7.2111000000e-01     5.6392494994e-01     21.80       882.3 
7138     6941     602      116      7.2111000000e-01     5.6409891042e-01     21.77       883.8 
7151     6954     599      100      7.2111000000e-01     5.6409891042e-01     21.77       886.8 
7177     6980     603      95       7.2111000000e-01     5.6409891042e-01     21.77       888.8 
7193     6996     605      95       7.2111000000e-01     5.6409891042e-01     21.77       890.3 
7212     7015     604      87       7.2111000000e-01     5.6507108885e-01     21.64       892.7 
7237     7040     605      126      7.2111000000e-01     5.6507108885e-01     21.64       895.4 
7253     7056     609      69       7.2111000000e-01     5.6507108904e-01     21.64       898.7 
7284     7087     610      96       7.2111000000e-01     5.6507108904e-01     21.64       900.3 
7302     7105     614      106      7.2111000000e-01     5.6507108904e-01     21.64       901.8 
7321     7124     621      90       7.2111000000e-01     5.6507108904e-01     21.64       905.0 
7343     7146     623      95       7.2111000000e-01     5.6507108904e-01     21.64       908.1 
7364     7167     624      98       7.2111000000e-01     5.6507108904e-01     21.64       909.8 
7379     7182     627      99       7.2111000000e-01     5.6507108904e-01     21.64       911.5 
7396     7199     630      91       7.2111000000e-01     5.6507108904e-01     21.64       913.9 
7430     7233     632      110      7.2111000000e-01     5.6507108904e-01     21.64       917.8 
7449     7252     631      92       7.2111000000e-01     5.6507108904e-01     21.64       920.7 
7467     7270     633      104      7.2111000000e-01     5.6507108904e-01     21.64       922.5 
7492     7295     636      105      7.2111000000e-01     5.6507108904e-01     21.64       925.7 
7517     7320     641      107      7.2111000000e-01     5.6507108904e-01     21.64       927.3 
7553     7356     647      109      7.2111000000e-01     5.6507108904e-01     21.64       932.3 
7576     7379     650      111      7.2111000000e-01     5.6507108904e-01     21.64       935.4 
7593     7396     651      112      7.2111000000e-01     5.6507108904e-01     21.64       937.5 
7616     7419     654      92       7.2111000000e-01     5.6507108904e-01     21.64       939.8 
7634     7437     656      93       7.2111000000e-01     5.6507108904e-01     21.64       941.9 
7670     7473     660      113      7.2111000000e-01     5.6510333110e-01     21.63       945.0 
7720     7523     658      111      7.2111000000e-01     5.6510333110e-01     21.63       947.4 
7745     7548     655      112      7.2111000000e-01     5.6510333110e-01     21.63       950.5 
7766     7569     654      95       7.2111000000e-01     5.6510333110e-01     21.63       953.6 
7790     7593     656      95       7.2111000000e-01     5.6529747226e-01     21.61       956.0 
7827     7630     657      96       7.2111000000e-01     5.6543114962e-01     21.59       957.8 
7844     7647     662      97       7.2111000000e-01     5.6543114962e-01     21.59       962.7 
7875     7678     665      119      7.2111000000e-01     5.6543114962e-01     21.59       965.6 
7907     7710     667      98       7.2111000000e-01     5.6543114962e-01     21.59       967.8 
7943     7745     669      120      7.2111000000e-01     5.6543114962e-01     21.59       969.6 
7970     7772     668      99       7.2111000000e-01     5.6543114962e-01     21.59       974.5 
8002     7804     668      99       7.2111000000e-01     5.6555716964e-01     21.57       976.9 
8056     7858     674      101      7.2111000000e-01     5.6555716964e-01     21.57       979.2 
8093     7895     671      102      7.2111000000e-01     5.6555716964e-01     21.57       981.5 
8126     7928     674      108      7.2111000000e-01     5.6555716964e-01     21.57       983.5 
8154     7956     678      102      7.2111000000e-01     5.6576313563e-01     21.54       985.9 
8175     7977     673      116      7.2111000000e-01     5.6576313563e-01     21.54       987.2 
8208     8010     676      103      7.2111000000e-01     5.6600000835e-01     21.51       990.8 
8239     8041     673      106      7.2111000000e-01     5.6600000835e-01     21.51       993.1 
8264     8066     674      104      7.2111000000e-01     5.6600000835e-01     21.51       995.7 
8278     8080     676      105      7.2111000000e-01     5.6600000835e-01     21.51       998.3 
8310     8112     682      108      7.2111000000e-01     5.6600000835e-01     21.51       1000.0
8353     8155     691      114      7.2111000000e-01     5.6600000835e-01     21.51       1002.5
8389     8191     699      114      7.2111000000e-01     5.6600000835e-01     21.51       1003.8
8420     8222     696      116      7.2111000000e-01     5.6600000835e-01     21.51       1006.1
8449     8251     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1007.8
8449     8262     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1010.3
8450     8273     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1011.0
8462     8285     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1011.6
8486     8309     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1012.5
8512     8332     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1013.2
8535     8355     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1013.8
8582     8381     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1014.0
8619     8415     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1014.4
8656     8443     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1014.8
8682     8457     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1015.0
8702     8472     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1015.1
8719     8487     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1015.3
8735     8503     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1015.5
8759     8526     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1015.8
8800     8558     703      120      7.2111000000e-01     5.6600000835e-01     21.51       1016.0
8887     8601     706      124      7.2111000000e-01     5.6600000835e-01     21.51       1018.5
8914     8628     703      126      7.2111000000e-01     5.6600000835e-01     21.51       1020.9
8969     8683     708      126      7.2111000000e-01     5.6600000835e-01     21.51       1025.1
9005     8719     710      129      7.2111000000e-01     5.6600000835e-01     21.51       1026.2
9040     8754     713      133      7.2111000000e-01     5.6600000835e-01     21.51       1027.3
9094     8808     715      141      7.2111000000e-01     5.6600000835e-01     21.51       1029.1
9152     8866     715      142      7.2111000000e-01     5.6600000835e-01     21.51       1032.2
9212     8926     719      143      7.2111000000e-01     5.6600000835e-01     21.51       1034.2
9248     8961     721      143      7.2111000000e-01     5.6600000835e-01     21.51       1036.0
9291     9004     722      144      7.2111000000e-01     5.6600000835e-01     21.51       1039.7
9326     9039     723      145      7.2111000000e-01     5.6600000835e-01     21.51       1041.4
9410     9123     719      146      7.2111000000e-01     5.6600000835e-01     21.51       1043.4
9450     9163     719      146      7.2111000000e-01     5.6600000835e-01     21.51       1044.8
9474     9187     719      147      7.2111000000e-01     5.6600000835e-01     21.51       1046.4
9508     9221     719      147      7.2111000000e-01     5.6600000835e-01     21.51       1048.5
9533     9246     724      149      7.2111000000e-01     5.6600000835e-01     21.51       1050.3
9589     9302     724      155      7.2111000000e-01     5.6600000835e-01     21.51       1052.7
9611     9324     726      155      7.2111000000e-01     5.6600000835e-01     21.51       1056.2
9681     9394     730      166      7.2111000000e-01     5.6600000835e-01     21.51       1057.8
9719     9432     728      169      7.2111000000e-01     5.6600000835e-01     21.51       1059.8
9748     9461     729      170      7.2111000000e-01     5.6600000835e-01     21.51       1061.8
9785     9498     730      172      7.2111000000e-01     5.6600000835e-01     21.51       1063.4
9844     9557     731      173      7.2111000000e-01     5.6600000835e-01     21.51       1064.9
9880     9593     737      178      7.2111000000e-01     5.6600000835e-01     21.51       1065.9
9959     9672     738      178      7.2111000000e-01     5.6600000835e-01     21.51       1067.7
10016    9729     739      179      7.2111000000e-01     5.6600000835e-01     21.51       1069.5
10049    9762     746      181      7.2111000000e-01     5.6600000835e-01     21.51       1071.3
10083    9796     750      182      7.2111000000e-01     5.6600000835e-01     21.51       1073.5
10118    9831     753      187      7.2111000000e-01     5.6600000835e-01     21.51       1075.3
10159    9872     754      187      7.2111000000e-01     5.6600000835e-01     21.51       1078.6
10200    9913     759      189      7.2111000000e-01     5.6600000835e-01     21.51       1081.2
10244    9957     761      191      7.2111000000e-01     5.6600000835e-01     21.51       1085.4
10274    9987     765      192      7.2111000000e-01     5.6600000835e-01     21.51       1088.6
10300    10013    767      193      7.2111000000e-01     5.6600000835e-01     21.51       1092.4
10336    10049    765      195      7.2111000000e-01     5.6600000835e-01     21.51       1094.8
10366    10079    767      195      7.2111000000e-01     5.6600000835e-01     21.51       1096.5
10397    10109    768      197      7.2111000000e-01     5.6600000835e-01     21.51       1098.5
10457    10169    768      198      7.2111000000e-01     5.6600000835e-01     21.51       1100.5
10495    10207    768      199      7.2111000000e-01     5.6600000835e-01     21.51       1102.3
10534    10246    771      200      7.2111000000e-01     5.6600000835e-01     21.51       1104.1
10590    10302    771      201      7.2111000000e-01     5.6600000835e-01     21.51       1106.5
10637    10349    770      202      7.2111000000e-01     5.6600000835e-01     21.51       1108.4
10673    10385    772      204      7.2111000000e-01     5.6600000835e-01     21.51       1111.0
10709    10421    772      210      7.2111000000e-01     5.6600000835e-01     21.51       1114.4
10730    10442    775      210      7.2111000000e-01     5.6600000835e-01     21.51       1115.5
10746    10458    773      211      7.2111000000e-01     5.6600000835e-01     21.51       1118.6
10772    10484    773      215      7.2111000000e-01     5.6600000835e-01     21.51       1121.1
10789    10501    774      215      7.2111000000e-01     5.6600000835e-01     21.51       1123.0
10810    10522    779      217      7.2111000000e-01     5.6600000835e-01     21.51       1125.0
10836    10548    781      220      7.2111000000e-01     5.6600000835e-01     21.51       1127.5
10862    10574    787      220      7.2111000000e-01     5.6600000835e-01     21.51       1130.0
10885    10597    784      221      7.2111000000e-01     5.6600000835e-01     21.51       1131.8
10903    10615    788      223      7.2111000000e-01     5.6600000835e-01     21.51       1133.7
10924    10636    791      223      7.2111000000e-01     5.6600000835e-01     21.51       1134.8
10965    10677    794      226      7.2111000000e-01     5.6600000835e-01     21.51       1136.8
11006    10718    795      226      7.2111000000e-01     5.6600000835e-01     21.51       1137.8
11037    10749    794      227      7.2111000000e-01     5.6600000835e-01     21.51       1141.2
11067    10779    800      230      7.2111000000e-01     5.6600000835e-01     21.51       1142.8
11096    10808    797      231      7.2111000000e-01     5.6600000835e-01     21.51       1144.3
11130    10842    801      231      7.2111000000e-01     5.6600000835e-01     21.51       1145.3
11171    10883    798      234      7.2111000000e-01     5.6600000835e-01     21.51       1147.8
11195    10907    798      234      7.2111000000e-01     5.6600000835e-01     21.51       1148.7
11237    10949    792      237      7.2111000000e-01     5.6600000835e-01     21.51       1150.6
11271    10983    792      243      7.2111000000e-01     5.6600000835e-01     21.51       1154.0
11300    11012    793      244      7.2111000000e-01     5.6600000835e-01     21.51       1155.7
